channel1,channel2
-39.81,-39.81
-35.44,-35.44
-31.12,-31.12
-26.81,-26.81
-22.5,-22.5
-17.75,-17.75
-13.56,-13.56
-9.44,-9.44
-5.31,-5.31
-0.69,-0.69
3.31,3.31
7.31,7.31
11.31,11.31
15.75,15.75
19.62,19.62
23.5,23.5
27.81,27.81
31.56,31.56
35.31,35.31
39.5,39.5
43.13,43.13
46.75,46.75
50.81,50.81
54.33,54.33
57.81,57.81
61.75,61.75
65.14,65.14
69.0,69.0
72.31,72.31
75.58,75.58
79.3,79.3
82.48,82.48
85.62,85.62
89.22,89.22
92.27,92.27
95.78,95.78
98.74,98.74
101.66,101.66
105.04,105.04
107.87,107.87
111.16,111.16
113.91,113.91
116.6,116.6
119.77,119.77
122.37,122.37
125.44,125.44
127.97,127.97
130.95,130.95
133.37,133.37
135.75,135.75
138.62,138.62
140.91,140.91
143.16,143.16
145.87,145.87
148.06,148.06
150.69,150.69
152.75,152.75
154.81,154.81
157.28,157.28
159.25,159.25
161.16,161.16
163.0,163.0
165.31,165.31
167.62,167.62
169.37,169.37
171.56,171.56
173.19,173.19
174.81,174.81
176.37,176.37
178.37,178.37
179.87,179.87
181.31,181.31
183.19,183.19
184.5,184.5
185.81,185.81
187.62,187.62
188.81,188.81
190.0,190.0
191.69,191.69
192.75,192.75
193.81,193.81
194.87,194.87
196.31,196.31
197.25,197.25
198.19,198.19
199.06,199.06
200.37,200.37
201.12,201.12
201.87,201.87
202.62,202.62
203.75,203.75
204.37,204.37
205.0,205.0
205.5,205.5
206.56,206.56
207.0,207.0
207.5,207.5
207.87,207.87
208.25,208.25
208.62,208.62
209.37,209.37
209.75,209.75
209.87,209.87
210.12,210.12
210.25,210.25
210.37,210.37
210.5,210.5
211.12,211.12
211.12,211.12
211.12,211.12
211.12,211.12
211.0,211.0
210.87,210.87
210.75,210.75
210.62,210.62
209.87,209.87
208.75,208.75
207.0,207.0
204.25,204.25
198.5,198.5
188.25,188.25
174.5,174.5
161.0,161.0
148.5,148.5
138.62,138.62
129.25,129.25
120.62,120.62
112.37,112.37
105.75,105.75
100.62,100.62
95.62,95.62
90.12,90.12
83.62,83.62
78.62,78.62
74.25,74.25
69.87,69.87
65.5,65.5
60.75,60.75
57.5,57.5
55.75,55.75
54.0,54.0
51.25,51.25
48.5,48.5
46.75,46.75
46.13,46.13
44.88,44.88
43.13,43.13
40.0,40.0
37.88,37.88
36.63,36.63
36.5,36.5
35.38,35.38
34.25,34.25
34.13,34.13
34.5,34.5
34.75,34.75
35.13,35.13
35.5,35.5
36.25,36.25
38.13,38.13
39.88,39.88
41.63,41.63
43.88,43.88
47.13,47.13
51.25,51.25
54.88,54.88
57.0,57.0
58.13,58.13
59.63,59.63
63.63,63.63
69.12,69.12
74.0,74.0
78.37,78.37
82.75,82.75
87.5,87.5
93.12,93.12
98.75,98.75
102.87,102.87
105.87,105.87
108.37,108.37
110.25,110.25
111.62,111.62
112.0,112.0
112.37,112.37
113.25,113.25
115.5,115.5
117.75,117.75
119.5,119.5
121.25,121.25
123.87,123.87
128.0,128.0
132.0,132.0
136.0,136.0
139.0,139.0
142.37,142.37
146.25,146.25
149.5,149.5
152.25,152.25
154.87,154.87
158.12,158.12
161.62,161.62
165.12,165.12
166.62,166.62
167.12,167.12
168.0,168.0
170.37,170.37
172.62,172.62
173.5,173.5
172.25,172.25
169.37,169.37
166.62,166.62
163.87,163.87
162.12,162.12
160.37,160.37
158.5,158.5
157.75,157.75
155.87,155.87
152.12,152.12
147.25,147.25
141.5,141.5
137.75,137.75
135.5,135.5
134.25,134.25
133.5,133.5
133.25,133.25
132.5,132.5
132.12,132.12
130.37,130.37
128.0,128.0
125.25,125.25
123.87,123.87
124.12,124.12
125.25,125.25
126.37,126.37
127.0,127.0
129.12,129.12
132.12,132.12
134.12,134.12
134.62,134.62
134.0,134.0
133.0,133.0
132.87,132.87
133.75,133.75
133.12,133.12
131.87,131.87
129.75,129.75
128.62,128.62
127.87,127.87
127.75,127.75
127.5,127.5
128.37,128.37
130.12,130.12
132.25,132.25
133.5,133.5
133.62,133.62
133.25,133.25
133.87,133.87
134.37,134.37
134.5,134.5
134.0,134.0
133.5,133.5
134.0,134.0
136.5,136.5
138.0,138.0
137.87,137.87
136.75,136.75
135.12,135.12
133.5,133.5
130.87,130.87
127.25,127.25
124.62,124.62
124.5,124.5
126.37,126.37
128.12,128.12
129.5,129.5
129.75,129.75
130.5,130.5
132.12,132.12
133.37,133.37
134.0,134.0
134.12,134.12
134.25,134.25
136.25,136.25
138.37,138.37
139.37,139.37
138.25,138.25
136.75,136.75
134.75,134.75
133.62,133.62
131.56,131.56
128.5,128.5
125.94,125.94
123.94,123.94
122.37,122.37
120.31,120.31
117.25,117.25
113.19,113.19
110.19,110.19
107.69,107.69
104.69,104.69
99.69,99.69
94.19,94.19
89.31,89.31
85.37,85.37
82.0,82.0
77.62,77.62
73.81,73.81
71.0,71.0
70.25,70.25
68.94,68.94
66.12,66.12
61.88,61.88
57.63,57.63
53.94,53.94
49.25,49.25
43.56,43.56
37.94,37.94
33.38,33.38
30.37,30.37
27.87,27.87
25.87,25.87
22.87,22.87
19.94,19.94
17.0,17.0
13.13,13.13
8.25,8.25
2.44,2.44
-1.84,-1.84
-4.56,-4.56
-6.25,-6.25
-7.47,-7.47
-9.63,-9.63
-10.28,-10.28
-9.94,-9.94
-8.59,-8.59
-9.25,-9.25
-12.41,-12.41
-17.03,-17.03
-22.09,-22.09
-26.62,-26.62
-30.62,-30.62
-34.06,-34.06
-36.47,-36.47
-36.84,-36.84
-35.7,-35.7
-36.08,-36.08
-37.44,-37.44
-40.28,-40.28
-42.61,-42.61
-44.89,-44.89
-46.66,-46.66
-48.89,-48.89
-49.59,-49.59
-48.79,-48.79
-47.48,-47.48
-47.68,-47.68
-50.38,-50.38
-54.53,-54.53
-57.64,-57.64
-58.97,-58.97
-59.27,-59.27
-59.56,-59.56
-60.34,-60.34
-61.36,-61.36
-62.6,-62.6
-65.33,-65.33
-70.02,-70.02
-75.65,-75.65
-80.97,-80.97
-84.99,-84.99
-88.45,-88.45
-93.12,-93.12
-97.98,-97.98
-102.28,-102.28
-105.27,-105.27
-107.98,-107.98
-112.39,-112.39
-118.5,-118.5
-124.53,-124.53
-128.75,-128.75
-131.39,-131.39
-133.75,-133.75
-136.56,-136.56
-139.84,-139.84
-142.8,-142.8
-146.47,-146.47
-151.34,-151.34
-156.87,-156.87
-161.34,-161.34
-163.25,-163.25
-162.87,-162.87
-161.97,-161.97
-161.53,-161.53
-161.59,-161.59
-161.12,-161.12
-160.37,-160.37
-160.37,-160.37
-161.84,-161.84
-163.78,-163.78
-164.66,-164.66
-163.78,-163.78
-162.62,-162.62
-161.94,-161.94
-161.5,-161.5
-160.78,-160.78
-160.06,-160.06
-160.06,-160.06
-161.53,-161.53
-163.47,-163.47
-164.37,-164.37
-163.22,-163.22
-161.06,-161.06
-159.44,-159.44
-158.78,-158.78
-157.81,-157.81
-156.87,-156.87
-156.94,-156.94
-158.69,-158.69
-162.37,-162.37
-165.81,-165.81
-167.19,-167.19
-167.0,-167.0
-165.81,-165.81
-165.06,-165.06
-164.56,-164.56
-163.56,-163.56
-162.31,-162.31
-161.75,-161.75
-161.44,-161.44
-160.62,-160.62
-158.31,-158.31
-155.19,-155.19
-153.37,-153.37
-154.5,-154.5
-157.37,-157.37
-159.69,-159.69
-160.5,-160.5
-159.5,-159.5
-156.94,-156.94
-152.69,-152.69
-147.44,-147.44
-141.94,-141.94
-138.25,-138.25
-137.06,-137.06
-137.37,-137.37
-137.62,-137.62
-136.87,-136.87
-135.62,-135.62
-134.37,-134.37
-132.81,-132.81
-130.0,-130.0
-126.25,-126.25
-122.5,-122.5
-120.0,-120.0
-118.5,-118.5
-116.75,-116.75
-113.5,-113.5
-109.0,-109.0
-104.31,-104.31
-99.87,-99.87
-95.44,-95.44
-90.31,-90.31
-85.25,-85.25
-81.44,-81.44
-78.87,-78.87
-77.06,-77.06
-74.56,-74.56
-71.81,-71.81
-69.81,-69.81
-68.06,-68.06
-65.81,-65.81
-61.81,-61.81
-56.38,-56.38
-51.25,-51.25
-48.13,-48.13
-46.75,-46.75
-45.88,-45.88
-45.06,-45.06
-44.5,-44.5
-44.63,-44.63
-43.75,-43.75
-41.44,-41.44
-37.31,-37.31
-33.31,-33.31
-30.0,-30.0
-27.0,-27.0
-23.31,-23.31
-19.37,-19.37
-16.44,-16.44
-16.06,-16.06
-16.94,-16.94
-17.5,-17.5
-16.37,-16.37
-14.25,-14.25
-11.88,-11.88
-9.5,-9.5
-7.19,-7.19
-4.81,-4.81
-3.56,-3.56
-3.75,-3.75
-5.75,-5.75
-7.69,-7.69
-8.56,-8.56
-8.5,-8.5
-8.69,-8.69
-9.31,-9.31
-10.0,-10.0
-10.13,-10.13
-10.0,-10.0
-10.44,-10.44
-11.06,-11.06
-10.44,-10.44
-8.06,-8.06
-4.25,-4.25
-0.69,-0.69
1.87,1.87
3.12,3.12
3.37,3.37
3.12,3.12
2.37,2.37
1.87,1.87
2.87,2.87
6.12,6.12
10.31,10.31
13.5,13.5
14.63,14.63
14.0,14.0
13.63,13.63
14.0,14.0
14.63,14.63
15.75,15.75
17.62,17.62
20.69,20.69
24.25,24.25
26.81,26.81
26.56,26.56
24.25,24.25
21.56,21.56
19.31,19.31
16.87,16.87
13.19,13.19
9.31,9.31
6.69,6.69
6.06,6.06
6.5,6.5
6.37,6.37
5.31,5.31
3.94,3.94
3.12,3.12
2.56,2.56
0.75,0.75
-3.25,-3.25
-7.81,-7.81
-11.25,-11.25
-12.94,-12.94
-13.13,-13.13
-12.5,-12.5
-11.69,-11.69
-10.56,-10.56
-10.75,-10.75
-13.19,-13.19
-17.37,-17.37
-20.94,-20.94
-22.5,-22.5
-22.31,-22.31
-21.87,-21.87
-22.44,-22.44
-24.25,-24.25
-26.78,-26.78
-29.53,-29.53
-33.5,-33.5
-38.44,-38.44
-43.31,-43.31
-46.38,-46.38
-47.91,-47.91
-48.94,-48.94
-50.44,-50.44
-52.69,-52.69
-54.88,-54.88
-56.81,-56.81
-58.97,-58.97
-61.81,-61.81
-64.91,-64.91
-66.72,-66.72
-66.47,-66.47
-65.0,-65.0
-63.25,-63.25
-61.53,-61.53
-59.31,-59.31
-56.59,-56.59
-53.66,-53.66
-52.25,-52.25
-51.81,-51.81
-51.91,-51.91
-50.97,-50.97
-50.03,-50.03
-49.84,-49.84
-50.66,-50.66
-51.72,-51.72
-52.0,-52.0
-51.28,-51.28
-50.28,-50.28
-49.31,-49.31
-48.34,-48.34
-46.34,-46.34
-44.66,-44.66
-44.44,-44.44
-45.72,-45.72
-48.0,-48.0
-49.75,-49.75
-51.22,-51.22
-53.16,-53.16
-55.34,-55.34
-57.22,-57.22
-57.34,-57.34
-55.97,-55.97
-54.81,-54.81
-55.69,-55.69
-57.78,-57.78
-59.59,-59.59
-60.66,-60.66
-60.91,-60.91
-61.44,-61.44
-61.44,-61.44
-60.44,-60.44
-57.91,-57.91
-55.44,-55.44
-53.44,-53.44
-51.22,-51.22
-48.28,-48.28
-43.34,-43.34
-38.19,-38.19
-33.56,-33.56
-30.5,-30.5
-27.94,-27.94
-25.44,-25.44
-22.66,-22.66
-19.94,-19.94
-16.72,-16.72
-12.03,-12.03
-6.12,-6.12
-0.03,-0.03
4.27,4.27
6.27,6.27
6.98,6.98
7.95,7.95
9.42,9.42
10.88,10.88
12.05,12.05
13.72,13.72
16.37,16.37
19.75,19.75
22.34,22.34
23.66,23.66
24.45,24.45
26.0,26.0
28.77,28.77
31.52,31.52
33.47,33.47
35.16,35.16
38.08,38.08
41.97,41.97
44.81,44.81
45.36,45.36
43.91,43.91
41.97,41.97
40.78,40.78
40.36,40.36
39.93,39.93
39.74,39.74
40.3,40.3
41.86,41.86
43.14,43.14
43.4,43.4
43.16,43.16
43.41,43.41
45.39,45.39
48.11,48.11
50.04,50.04
50.7,50.7
50.84,50.84
50.98,50.98
50.11,50.11
47.48,47.48
43.13,43.13
39.55,39.55
38.76,38.76
40.71,40.71
43.14,43.14
45.05,45.05
45.93,45.93
47.04,47.04
48.38,48.38
48.96,48.96
48.02,48.02
46.84,46.84
47.41,47.41
49.96,49.96
53.74,53.74
57.22,57.22
60.66,60.66
64.81,64.81
69.42,69.42
73.47,73.47
75.22,75.22
75.45,75.45
75.41,75.41
76.61,76.61
78.29,78.29
79.69,79.69
80.57,80.57
82.18,82.18
85.01,85.01
87.8,87.8
89.8,89.8
90.52,90.52
91.22,91.22
92.4,92.4
92.8,92.8
91.69,91.69
88.82,88.82
86.72,86.72
86.12,86.12
86.52,86.52
86.89,86.89
86.26,86.26
85.11,85.11
84.46,84.46
83.56,83.56
81.15,81.15
77.5,77.5
73.62,73.62
71.02,71.02
69.93,69.93
69.59,69.59
68.74,68.74
67.64,67.64
67.04,67.04
66.43,66.43
64.82,64.82
61.96,61.96
59.12,59.12
56.55,56.55
54.99,54.99
52.44,52.44
48.91,48.91
44.64,44.64
41.16,41.16
38.46,38.46
35.28,35.28
30.62,30.62
24.75,24.75
19.67,19.67
15.39,15.39
11.65,11.65
7.19,7.19
2.52,2.52
-1.11,-1.11
-3.71,-3.71
-6.28,-6.28
-9.32,-9.32
-13.59,-13.59
-17.82,-17.82
-21.5,-21.5
-25.4,-25.4
-30.51,-30.51
-37.07,-37.07
-43.31,-43.31
-47.98,-47.98
-51.11,-51.11
-54.21,-54.21
-58.76,-58.76
-64.02,-64.02
-69.71,-69.71
-75.1,-75.1
-81.17,-81.17
-87.68,-87.68
-93.11,-93.11
-96.98,-96.98
-99.55,-99.55
-102.34,-102.34
-105.58,-105.58
-108.77,-108.77
-110.42,-110.42
-110.79,-110.79
-111.14,-111.14
-112.46,-112.46
-114.01,-114.01
-114.28,-114.28
-112.53,-112.53
-109.52,-109.52
-106.53,-106.53
-103.3,-103.3
-99.08,-99.08
-93.64,-93.64
-86.98,-86.98
-79.62,-79.62
-71.56,-71.56
-62.32,-62.32
-53.4,-53.4
-46.31,-46.31
-42.27,-42.27
-40.27,-40.27
-38.77,-38.77
-36.28,-36.28
-33.56,-33.56
-32.12,-32.12
-31.17,-31.17
-29.73,-29.73
-26.31,-26.31
-21.66,-21.66
-17.55,-17.55
-15.22,-15.22
-13.16,-13.16
-10.62,-10.62
-7.1,-7.1
-3.11,-3.11
0.34,0.34
3.52,3.52
6.16,6.16
7.52,7.52
6.87,6.87
4.98,4.98
4.36,4.36
5.98,5.98
9.59,9.59
12.92,12.92
14.72,14.72
15.0,15.0
15.28,15.28
16.05,16.05
16.8,16.8
17.55,17.55
18.05,18.05
18.53,18.53
18.5,18.5
17.22,17.22
14.7,14.7
12.22,12.22
11.48,11.48
12.27,12.27
13.53,13.53
14.05,14.05
14.55,14.55
16.53,16.53
20.5,20.5
26.19,26.19
31.31,31.31
35.39,35.39
38.92,38.92
42.17,42.17
44.88,44.88
46.55,46.55
47.7,47.7
49.34,49.34
51.45,51.45
53.3,53.3
53.86,53.86
53.91,53.91
54.45,54.45
56.72,56.72
59.97,59.97
62.69,62.69
64.11,64.11
64.52,64.52
65.41,65.41
66.27,66.27
66.37,66.37
65.97,65.97
66.3,66.3
68.62,68.62
73.67,73.67
78.64,78.64
81.33,81.33
81.47,81.47
80.09,80.09
78.97,78.97
77.59,77.59
75.97,75.97
74.34,74.34
73.73,73.73
74.11,74.11
74.72,74.72
74.06,74.06
72.91,72.91
72.0,72.0
72.33,72.33
72.91,72.91
72.97,72.97
72.77,72.77
73.05,73.05
73.56,73.56
73.58,73.58
72.31,72.31
70.31,70.31
69.56,69.56
70.56,70.56
72.3,72.3
73.0,73.0
72.19,72.19
71.62,71.62
72.05,72.05
73.7,73.7
74.59,74.59
74.72,74.72
74.31,74.31
75.16,75.16
76.23,76.23
76.55,76.55
75.09,75.09
73.37,73.37
72.44,72.44
72.22,72.22
72.02,72.02
70.55,70.55
68.58,68.58
67.11,67.11
66.16,66.16
64.44,64.44
60.98,60.98
56.05,56.05
51.16,51.16
47.3,47.3
44.22,44.22
40.91,40.91
37.13,37.13
33.63,33.63
30.39,30.39
26.94,26.94
23.02,23.02
18.87,18.87
16.02,16.02
14.92,14.92
14.59,14.59
14.02,14.02
13.7,13.7
14.63,14.63
17.05,17.05
19.94,19.94
22.05,22.05
22.39,22.39
22.22,22.22
23.05,23.05
24.12,24.12
25.17,25.17
25.47,25.47
25.51,25.51
26.54,26.54
28.3,28.3
30.05,30.05
31.03,31.03
32.25,32.25
34.7,34.7
38.12,38.12
41.25,41.25
43.35,43.35
44.67,44.67
45.98,45.98
46.27,46.27
44.54,44.54
41.08,41.08
37.39,37.39
34.98,34.98
33.83,33.83
31.44,31.44
27.07,27.07
20.48,20.48
13.95,13.95
8.48,8.48
3.81,3.81
-0.07,-0.07
-3.92,-3.92
-7.73,-7.73
-12.0,-12.0
-17.98,-17.98
-25.16,-25.16
-32.27,-32.27
-37.55,-37.55
-40.29,-40.29
-42.24,-42.24
-44.91,-44.91
-48.56,-48.56
-52.67,-52.67
-55.98,-55.98
-58.25,-58.25
-60.49,-60.49
-62.95,-62.95
-64.88,-64.88
-66.29,-66.29
-67.16,-67.16
-68.53,-68.53
-69.61,-69.61
-69.43,-69.43
-67.24,-67.24
-64.06,-64.06
-61.9,-61.9
-61.25,-61.25
-61.1,-61.1
-60.68,-60.68
-59.02,-59.02
-57.6,-57.6
-56.7,-56.7
-56.29,-56.29
-55.63,-55.63
-54.71,-54.71
-54.05,-54.05
-54.38,-54.38
-54.45,-54.45
-52.27,-52.27
-48.34,-48.34
-43.7,-43.7
-39.84,-39.84
-36.51,-36.51
-32.95,-32.95
-29.17,-29.17
-26.17,-26.17
-24.95,-24.95
-24.73,-24.73
-23.77,-23.77
-21.3,-21.3
-18.1,-18.1
-15.69,-15.69
-14.04,-14.04
-12.65,-12.65
-10.27,-10.27
-7.67,-7.67
-5.84,-5.84
-4.77,-4.77
-3.46,-3.46
-1.17,-1.17
2.11,2.11
4.6,4.6
6.32,6.32
7.53,7.53
8.72,8.72
9.41,9.41
8.82,8.82
7.5,7.5
6.69,6.69
7.14,7.14
7.83,7.83
7.5,7.5
5.69,5.69
3.39,3.39
2.11,2.11
1.83,1.83
0.31,0.31
-3.69,-3.69
-8.66,-8.66
-13.31,-13.31
-16.69,-16.69
-19.78,-19.78
-23.34,-23.34
-27.12,-27.12
-29.61,-29.61
-31.06,-31.06
-32.5,-32.5
-34.67,-34.67
-37.08,-37.08
-38.19,-38.19
-37.3,-37.3
-35.91,-35.91
-35.52,-35.52
-36.13,-36.13
-35.73,-35.73
-33.83,-33.83
-30.94,-30.94
-29.08,-29.08
-28.72,-28.72
-28.11,-28.11
-26.25,-26.25
-22.92,-22.92
-19.59,-19.59
-16.56,-16.56
-13.55,-13.55
-10.56,-10.56
-7.86,-7.86
-6.67,-6.67
-6.98,-6.98
-7.56,-7.56
-7.62,-7.62
-7.44,-7.44
-8.0,-8.0
-9.55,-9.55
-11.59,-11.59
-13.11,-13.11
-13.61,-13.61
-14.11,-14.11
-15.09,-15.09
-16.08,-16.08
-16.8,-16.8
-17.25,-17.25
-18.45,-18.45
-20.14,-20.14
-21.56,-21.56
-21.45,-21.45
-19.86,-19.86
-18.52,-18.52
-18.94,-18.94
-20.86,-20.86
-22.25,-22.25
-21.87,-21.87
-19.75,-19.75
-16.66,-16.66
-13.58,-13.58
-10.02,-10.02
-6.5,-6.5
-3.25,-3.25
-0.8,-0.8
0.91,0.91
3.08,3.08
5.98,5.98
9.11,9.11
10.95,10.95
11.53,11.53
11.84,11.84
12.17,12.17
12.73,12.73
12.03,12.03
10.59,10.59
9.66,9.66
9.98,9.98
11.56,11.56
12.88,12.88
13.42,13.42
13.7,13.7
14.98,14.98
16.75,16.75
18.25,18.25
17.98,17.98
16.47,16.47
15.2,15.2
14.47,14.47
13.47,13.47
11.73,11.73
9.27,9.27
7.31,7.31
5.87,5.87
3.45,3.45
-0.44,-0.44
-5.56,-5.56
-10.13,-10.13
-14.39,-14.39
-18.62,-18.62
-23.56,-23.56
-29.2,-29.2
-34.05,-34.05
-37.83,-37.83
-41.83,-41.83
-46.78,-46.78
-52.19,-52.19
-56.78,-56.78
-60.08,-60.08
-63.83,-63.83
-68.28,-68.28
-73.2,-73.2
-76.8,-76.8
-77.86,-77.86
-76.89,-76.89
-75.69,-75.69
-75.47,-75.47
-75.48,-75.48
-75.0,-75.0
-74.02,-74.02
-73.02,-73.02
-72.52,-72.52
-71.02,-71.02
-67.77,-67.77
-62.78,-62.78
-58.58,-58.58
-55.92,-55.92
-54.77,-54.77
-53.13,-53.13
-51.23,-51.23
-50.34,-50.34
-51.72,-51.72
-54.56,-54.56
-57.38,-57.38
-58.91,-58.91
-59.41,-59.41
-59.91,-59.91
-59.64,-59.64
-58.36,-58.36
-56.33,-56.33
-54.58,-54.58
-54.31,-54.31
-55.05,-55.05
-55.53,-55.53
-54.73,-54.73
-53.94,-53.94
-53.91,-53.91
-55.61,-55.61
-58.28,-58.28
-61.67,-61.67
-65.53,-65.53
-70.08,-70.08
-74.34,-74.34
-76.05,-76.05
-74.47,-74.47
-70.91,-70.91
-66.86,-66.86
-63.84,-63.84
-61.34,-61.34
-58.84,-58.84
-56.88,-56.88
-56.16,-56.16
-56.94,-56.94
-56.95,-56.95
-55.47,-55.47
-52.48,-52.48
-49.27,-49.27
-46.06,-46.06
-42.89,-42.89
-39.25,-39.25
-36.13,-36.13
-34.77,-34.77
-35.18,-35.18
-36.08,-36.08
-36.21,-36.21
-35.09,-35.09
-33.97,-33.97
-33.86,-33.86
-34.24,-34.24
-34.62,-34.62
-34.73,-34.73
-36.09,-36.09
-38.69,-38.69
-42.5,-42.5
-45.52,-45.52
-46.76,-46.76
-47.23,-47.23
-47.68,-47.68
-48.38,-48.38
-48.56,-48.56
-47.23,-47.23
-44.91,-44.91
-42.86,-42.86
-40.56,-40.56
-37.78,-37.78
-34.02,-34.02
-30.54,-30.54
-27.83,-27.83
-26.4,-26.4
-24.72,-24.72
-21.81,-21.81
-18.92,-18.92
-18.55,-18.55
-27.19,-27.19
-56.24,-56.24
-119.02,-119.02
-214.45,-214.45
-320.48,-320.48
-407.5,-407.5
-455.16,-455.16
-460.31,-460.31
-434.1,-434.1
-394.56,-394.56
-356.83,-356.83
-329.38,-329.38
-313.13,-313.13
-303.99,-303.99
-297.38,-297.38
-289.05,-289.05
-277.48,-277.48
-263.24,-263.24
-247.58,-247.58
-232.03,-232.03
-217.84,-217.84
-204.75,-204.75
-192.98,-192.98
-181.56,-181.56
-170.2,-170.2
-158.94,-158.94
-147.48,-147.48
-135.87,-135.87
-124.59,-124.59
-113.66,-113.66
-103.05,-103.05
-92.75,-92.75
-82.81,-82.81
-72.94,-72.94
-63.16,-63.16
-53.69,-53.69
-44.31,-44.31
-35.25,-35.25
-26.28,-26.28
-17.62,-17.62
-9.06,-9.06
-0.81,-0.81
7.37,7.37
15.47,15.47
22.97,22.97
30.44,30.44
37.81,37.81
44.84,44.84
51.84,51.84
58.75,58.75
65.31,65.31
71.84,71.84
78.06,78.06
84.44,84.44
90.25,90.25
96.25,96.25
102.62,102.62
110.5,110.5
121.25,121.25
134.12,134.12
147.37,147.37
159.75,159.75
171.25,171.25
182.56,182.56
194.0,194.0
204.87,204.87
214.06,214.06
221.62,221.62
228.87,228.87
235.5,235.5
240.75,240.75
244.75,244.75
247.62,247.62
250.94,250.94
254.37,254.37
256.56,256.56
257.19,257.19
256.5,256.5
257.06,257.06
260.06,260.06
264.94,264.94
270.06,270.06
274.81,274.81
279.0,279.0
282.81,282.81
284.81,284.81
283.0,283.0
277.69,277.69
269.37,269.37
259.81,259.81
249.12,249.12
237.19,237.19
224.56,224.56
212.81,212.81
203.31,203.31
195.94,195.94
188.87,188.87
181.75,181.75
174.75,174.75
169.0,169.0
165.31,165.31
162.31,162.31
159.62,159.62
157.19,157.19
156.44,156.44
157.0,157.0
158.0,158.0
158.56,158.56
159.25,159.25
161.31,161.31
165.25,165.25
170.31,170.31
174.94,174.94
178.62,178.62
181.94,181.94
185.12,185.12
187.62,187.62
188.81,188.81
189.19,189.19
190.81,190.81
194.37,194.37
199.12,199.12
203.94,203.94
208.19,208.19
212.69,212.69
217.44,217.44
221.44,221.44
224.0,224.0
225.75,225.75
228.69,228.69
234.0,234.0
240.81,240.81
247.62,247.62
253.5,253.5
259.44,259.44
266.25,266.25
273.19,273.19
278.5,278.5
281.19,281.19
281.75,281.75
281.25,281.25
280.12,280.12
278.31,278.31
276.37,276.37
275.62,275.62
276.75,276.75
279.19,279.19
281.56,281.56
283.0,283.0
284.12,284.12
285.69,285.69
287.69,287.69
289.19,289.19
289.94,289.94
290.31,290.31
291.44,291.44
293.06,293.06
293.75,293.75
292.44,292.44
289.62,289.62
286.62,286.62
283.94,283.94
280.94,280.94
276.75,276.75
271.44,271.44
265.81,265.81
260.5,260.5
253.94,253.94
244.5,244.5
232.62,232.62
220.22,220.22
209.5,209.5
201.0,201.0
193.62,193.62
186.56,186.56
179.78,179.78
173.94,173.94
168.72,168.72
163.37,163.37
158.09,158.09
153.56,153.56
150.19,150.19
147.06,147.06
142.84,142.84
137.25,137.25
131.31,131.31
126.27,126.27
121.52,121.52
115.28,115.28
106.84,106.84
97.47,97.47
89.41,89.41
83.16,83.16
77.58,77.58
71.16,71.16
63.92,63.92
57.23,57.23
51.48,51.48
46.39,46.39
40.59,40.59
34.34,34.34
28.02,28.02
21.75,21.75
14.15,14.15
3.87,3.87
-9.3,-9.3
-23.74,-23.74
-37.79,-37.79
-51.09,-51.09
-63.48,-63.48
-74.41,-74.41
-83.2,-83.2
-89.92,-89.92
-96.05,-96.05
-102.87,-102.87
-110.34,-110.34
-117.52,-117.52
-124.06,-124.06
-131.06,-131.06
-139.09,-139.09
-147.91,-147.91
-155.5,-155.5
-160.72,-160.72
-164.53,-164.53
-168.5,-168.5
-173.94,-173.94
-179.66,-179.66
-184.31,-184.31
-187.37,-187.37
-189.87,-189.87
-192.97,-192.97
-196.5,-196.5
-199.12,-199.12
-200.5,-200.5
-201.37,-201.37
-202.5,-202.5
-203.25,-203.25
-203.37,-203.37
-202.5,-202.5
-201.81,-201.81
-202.62,-202.62
-204.25,-204.25
-205.5,-205.5
-205.69,-205.69
-206.06,-206.06
-208.06,-208.06
-211.94,-211.94
-216.69,-216.69
-221.62,-221.62
-227.06,-227.06
-233.69,-233.69
-240.87,-240.87
-247.31,-247.31
-252.37,-252.37
-256.75,-256.75
-261.19,-261.19
-265.37,-265.37
-268.25,-268.25
-269.12,-269.12
-268.37,-268.37
-266.87,-266.87
-264.56,-264.56
-260.62,-260.62
-254.31,-254.31
-245.75,-245.75
-236.62,-236.62
-228.06,-228.06
-219.69,-219.69
-209.94,-209.94
-199.25,-199.25
-189.5,-189.5
-182.31,-182.31
-176.81,-176.81
-170.94,-170.94
-164.06,-164.06
-157.0,-157.0
-151.5,-151.5
-148.25,-148.25
-146.44,-146.44
-145.31,-145.31
-144.94,-144.94
-145.44,-145.44
-146.0,-146.0
-145.69,-145.69
-144.37,-144.37
-143.0,-143.0
-142.5,-142.5
-142.75,-142.75
-142.5,-142.5
-141.19,-141.19
-139.62,-139.62
-139.31,-139.31
-141.0,-141.0
-143.87,-143.87
-146.5,-146.5
-148.81,-148.81
-151.06,-151.06
-152.5,-152.5
-152.44,-152.44
-151.06,-151.06
-149.25,-149.25
-148.87,-148.87
-149.62,-149.62
-151.0,-151.0
-151.25,-151.25
-150.62,-150.62
-150.37,-150.37
-151.12,-151.12
-152.0,-152.0
-152.5,-152.5
-153.12,-153.12
-154.25,-154.25
-156.5,-156.5
-158.62,-158.62
-159.37,-159.37
-158.5,-158.5
-157.5,-157.5
-156.87,-156.87
