channel1,channel2
14.83,14.83
12.79,12.79
11.01,11.01
9.99,9.99
9.49,9.49
7.98,7.98
5.99,5.99
4.51,4.51
5.3,5.3
7.58,7.58
9.09,9.09
8.83,8.83
7.83,7.83
7.58,7.58
8.08,8.08
8.33,8.33
7.82,7.82
7.07,7.07
7.32,7.32
8.82,8.82
10.06,10.06
10.03,10.03
9.25,9.25
8.98,8.98
9.95,9.95
10.92,10.92
10.88,10.88
10.33,10.33
10.54,10.54
12.5,12.5
14.68,14.68
15.84,15.84
15.49,15.49
15.4,15.4
15.79,15.79
16.19,16.19
15.33,15.33
14.22,14.22
14.12,14.12
15.77,15.77
17.9,17.9
18.51,18.51
17.12,17.12
15.48,15.48
15.1,15.1
15.23,15.23
14.85,14.85
13.22,13.22
11.61,11.61
11.51,11.51
12.16,12.16
12.3,12.3
10.94,10.94
9.58,9.58
9.49,9.49
10.4,10.4
11.05,11.05
10.44,10.44
8.84,8.84
8.25,8.25
8.41,8.41
8.07,8.07
6.48,6.48
4.4,4.4
3.1,3.1
2.8,2.8
2.26,2.26
0.47,0.47
-2.05,-2.05
-3.3,-3.3
-3.03,-3.03
-2.77,-2.77
-3.51,-3.51
-5.75,-5.75
-7.46,-7.46
-7.65,-7.65
-7.35,-7.35
-7.79,-7.79
-8.98,-8.98
-9.15,-9.15
-8.08,-8.08
-7.01,-7.01
-7.7,-7.7
-9.88,-9.88
-11.8,-11.8
-11.44,-11.44
-9.83,-9.83
-8.49,-8.49
-8.41,-8.41
-8.83,-8.83
-8.24,-8.24
-7.41,-7.41
-7.08,-7.08
-7.5,-7.5
-7.67,-7.67
-6.34,-6.34
-4.27,-4.27
-3.22,-3.22
-3.92,-3.92
-5.37,-5.37
-5.56,-5.56
-4.99,-4.99
-4.68,-4.68
-5.37,-5.37
-5.8,-5.8
-5.22,-5.22
-3.91,-3.91
-2.85,-2.85
-3.55,-3.55
-4.75,-4.75
-4.68,-4.68
-2.86,-2.86
-0.31,-0.31
0.71,0.71
0.98,0.98
2.0,2.0
4.0,4.0
5.99,5.99
7.21,7.21
7.91,7.91
9.36,9.36
12.29,12.29
14.7,14.7
15.33,15.33
14.45,14.45
14.08,14.08
15.21,15.21
17.07,17.07
17.42,17.42
16.01,16.01
13.86,13.86
12.73,12.73
12.86,12.86
12.73,12.73
11.86,11.86
10.74,10.74
10.88,10.88
11.26,11.26
10.89,10.89
9.27,9.27
7.67,7.67
7.83,7.83
9.23,9.23
10.38,10.38
10.26,10.26
10.13,10.13
11.01,11.01
13.13,13.13
14.73,14.73
14.06,14.06
11.9,11.9
9.75,9.75
8.37,8.37
6.76,6.76
4.4,4.4
1.82,1.82
0.76,0.76
1.71,1.71
3.65,3.65
4.82,4.82
4.74,4.74
4.4,4.4
5.06,5.06
5.97,5.97
6.37,6.37
7.01,7.01
8.9,8.9
12.51,12.51
16.6,16.6
18.64,18.64
18.66,18.66
17.93,17.93
17.95,17.95
18.47,18.47
17.98,17.98
16.5,16.5
14.77,14.77
14.06,14.06
14.11,14.11
13.4,13.4
11.44,11.44
9.0,9.0
8.08,8.08
8.17,8.17
7.76,7.76
5.6,5.6
3.46,3.46
2.08,2.08
1.72,1.72
0.87,0.87
-1.23,-1.23
-3.81,-3.81
-5.12,-5.12
-4.66,-4.66
-4.21,-4.21
-4.76,-4.76
-5.3,-5.3
-4.59,-4.59
-2.39,-2.39
-0.45,-0.45
-0.53,-0.53
-1.87,-1.87
-2.93,-2.93
-2.99,-2.99
-3.05,-3.05
-4.36,-4.36
-6.65,-6.65
-8.17,-8.17
-7.93,-7.93
-6.19,-6.19
-4.46,-4.46
-3.5,-3.5
-2.05,-2.05
0.9,0.9
4.06,4.06
6.19,6.19
6.56,6.56
6.17,6.17
6.03,6.03
5.89,5.89
4.0,4.0
-0.12,-0.12
-4.7,-4.7
-6.74,-6.74
-7.01,-7.01
-7.28,-7.28
-9.04,-9.04
-11.54,-11.54
-13.51,-13.51
-14.71,-14.71
-16.65,-16.65
-19.82,-19.82
-22.95,-22.95
-24.56,-24.56
-24.64,-24.64
-24.72,-24.72
-25.8,-25.8
-27.11,-27.11
-26.91,-26.91
-24.95,-24.95
-23.26,-23.26
-22.83,-22.83
-23.4,-23.4
-22.72,-22.72
-20.53,-20.53
-17.86,-17.86
-16.72,-16.72
-16.58,-16.58
-15.94,-15.94
-14.05,-14.05
-12.18,-12.18
-11.83,-11.83
-12.47,-12.47
-12.11,-12.11
-9.75,-9.75
-7.41,-7.41
-6.34,-6.34
-7.28,-7.28
-8.21,-8.21
-7.87,-7.87
-7.05,-7.05
-6.47,-6.47
-7.16,-7.16
-7.58,-7.58
-6.25,-6.25
-3.93,-3.93
-1.88,-1.88
-1.6,-1.6
-2.07,-2.07
-1.54,-1.54
-0.51,-0.51
-0.24,-0.24
-1.48,-1.48
-2.95,-2.95
-3.16,-3.16
-2.61,-2.61
-2.32,-2.32
-3.29,-3.29
-4.24,-4.24
-3.68,-3.68
-1.38,-1.38
0.65,0.65
0.66,0.66
-0.58,-0.58
-0.8,-0.8
0.97,0.97
3.48,3.48
4.97,4.97
4.69,4.69
4.16,4.16
3.64,3.64
3.12,3.12
1.35,1.35
-1.14,-1.14
-2.62,-2.62
-2.33,-2.33
-1.29,-1.29
-1.27,-1.27
-1.74,-1.74
-1.46,-1.46
-0.18,-0.18
1.09,1.09
1.09,1.09
-0.4,-0.4
-1.63,-1.63
-1.6,-1.6
-0.57,-0.57
-0.55,-0.55
-1.53,-1.53
-2.5,-2.5
-1.96,-1.96
-0.67,-0.67
-0.4,-0.4
-2.38,-2.38
-5.09,-5.09
-7.03,-7.03
-8.44,-8.44
-10.09,-10.09
-12.23,-12.23
-13.59,-13.59
-12.94,-12.94
-10.8,-10.8
-9.67,-9.67
-10.3,-10.3
-11.42,-11.42
-11.53,-11.53
-9.64,-9.64
-7.52,-7.52
-6.41,-6.41
-6.31,-6.31
-4.96,-4.96
-2.88,-2.88
-0.81,-0.81
-0.51,-0.51
-1.46,-1.46
-1.91,-1.91
-0.6,-0.6
1.45,1.45
2.98,2.98
3.5,3.5
4.26,4.26
6.51,6.51
8.49,8.49
8.7,8.7
6.91,6.91
4.63,4.63
3.87,3.87
3.62,3.62
2.38,2.38
-0.11,-0.11
-2.33,-2.33
-2.27,-2.27
-0.97,-0.97
-0.17,-0.17
-0.64,-0.64
-1.59,-1.59
-1.54,-1.54
-0.74,-0.74
-0.2,-0.2
-1.16,-1.16
-1.87,-1.87
-1.07,-1.07
0.98,0.98
2.51,2.51
2.27,2.27
1.29,1.29
1.56,1.56
3.33,3.33
5.08,5.08
5.32,5.32
4.06,4.06
3.3,3.3
4.05,4.05
5.55,5.55
6.28,6.28
6.0,6.0
5.72,5.72
5.95,5.95
5.67,5.67
4.39,4.39
3.38,3.38
3.87,3.87
5.61,5.61
7.08,7.08
7.04,7.04
5.75,5.75
5.22,5.22
6.44,6.44
7.9,7.9
7.84,7.84
6.04,6.04
4.0,4.0
3.23,3.23
3.71,3.71
3.69,3.69
2.42,2.42
0.91,0.91
0.66,0.66
1.42,1.42
1.92,1.92
0.91,0.91
-0.58,-0.58
-1.32,-1.32
-1.79,-1.79
-2.51,-2.51
-4.48,-4.48
-5.67,-5.67
-5.36,-5.36
-3.29,-3.29
-1.5,-1.5
-1.22,-1.22
-1.69,-1.69
-1.66,-1.66
-0.38,-0.38
0.64,0.64
0.4,0.4
-0.58,-0.58
-0.31,-0.31
1.46,1.46
2.71,2.71
2.2,2.2
-0.05,-0.05
-2.29,-2.29
-2.75,-2.75
-2.46,-2.46
-2.42,-2.42
-2.88,-2.88
-2.59,-2.59
-0.55,-0.55
1.73,1.73
2.23,2.23
0.98,0.98
-0.27,-0.27
-0.25,-0.25
0.77,0.77
1.03,1.03
0.04,0.04
-0.94,-0.94
-0.67,-0.67
0.61,0.61
1.12,1.12
0.37,0.37
-0.61,-0.61
0.41,0.41
2.42,2.42
3.67,3.67
2.9,2.9
1.64,1.64
1.64,1.64
2.89,2.89
4.13,4.13
4.1,4.1
3.33,3.33
3.56,3.56
4.54,4.54
5.01,5.01
4.23,4.23
2.7,2.7
2.44,2.44
4.17,4.17
5.89,5.89
6.1,6.1
5.3,5.3
4.76,4.76
5.97,5.97
7.17,7.17
6.61,6.61
4.55,4.55
3.01,3.01
2.98,2.98
3.71,3.71
3.92,3.92
3.64,3.64
3.85,3.85
5.57,5.57
7.76,7.76
8.44,8.44
7.61,7.61
6.53,6.53
6.97,6.97
7.65,7.65
6.82,6.82
4.24,4.24
1.44,1.44
0.67,0.67
1.15,1.15
1.63,1.63
0.61,0.61
-0.16,-0.16
0.33,0.33
2.06,2.06
3.53,3.53
3.49,3.49
2.69,2.69
2.41,2.41
3.12,3.12
3.83,3.83
3.03,3.03
1.99,1.99
1.7,1.7
2.92,2.92
3.38,3.38
2.33,2.33
0.54,0.54
0.02,0.02
1.25,1.25
3.22,3.22
3.68,3.68
2.62,2.62
1.58,1.58
1.3,1.3
1.27,1.27
0.99,0.99
-0.04,-0.04
-0.06,-0.06
0.67,0.67
1.64,1.64
0.61,0.61
-1.67,-1.67
-3.67,-3.67
-3.16,-3.16
-1.15,-1.15
0.35,0.35
0.07,0.07
-0.19,-0.19
0.29,0.29
1.27,1.27
1.24,1.24
-0.54,-0.54
-1.81,-1.81
-1.56,-1.56
-0.06,-0.06
0.92,0.92
0.14,0.14
-1.38,-1.38
-2.13,-2.13
-2.13,-2.13
-2.63,-2.63
-4.12,-4.12
-5.6,-5.6
-5.32,-5.32
-2.78,-2.78
-0.02,-0.02
0.96,0.96
0.44,0.44
0.17,0.17
1.15,1.15
2.38,2.38
2.59,2.59
2.05,2.05
2.02,2.02
2.98,2.98
4.19,4.19
3.63,3.63
2.08,2.08
1.04,1.04
2.27,2.27
4.23,4.23
5.42,5.42
5.35,5.35
4.78,4.78
5.21,5.21
5.89,5.89
5.57,5.57
4.74,4.74
4.67,4.67
6.1,6.1
8.02,8.02
8.67,8.67
7.31,7.31
5.72,5.72
6.13,6.13
8.04,8.04
8.94,8.94
7.32,7.32
4.72,4.72
3.14,3.14
3.07,3.07
3.26,3.26
1.94,1.94
0.13,0.13
-0.9,-0.9
-0.93,-0.93
-1.71,-1.71
-3.99,-3.99
-6.99,-6.99
-8.96,-8.96
-9.16,-9.16
-8.86,-8.86
-9.81,-9.81
-11.5,-11.5
-12.18,-12.18
-11.84,-11.84
-11.76,-11.76
-13.18,-13.18
-15.83,-15.83
-17.2,-17.2
-16.31,-16.31
-14.42,-14.42
-13.8,-13.8
-14.69,-14.69
-15.81,-15.81
-15.67,-15.67
-14.53,-14.53
-13.65,-13.65
-13.27,-13.27
-12.4,-12.4
-10.03,-10.03
-7.43,-7.43
-6.1,-6.1
-6.54,-6.54
-6.97,-6.97
-6.14,-6.14
-4.33,-4.33
-3.27,-3.27
-4.23,-4.23
-5.18,-5.18
-5.12,-5.12
-4.3,-4.3
-4.0,-4.0
-5.2,-5.2
-6.63,-6.63
-6.3,-6.3
-4.72,-4.72
-3.91,-3.91
-5.1,-5.1
-7.04,-7.04
-7.7,-7.7
-6.36,-6.36
-4.52,-4.52
-3.71,-3.71
-3.65,-3.65
-2.34,-2.34
0.46,0.46
3.23,3.23
4.48,4.48
4.47,4.47
4.95,4.95
6.68,6.68
8.39,8.39
8.84,8.84
8.03,8.03
7.47,7.47
7.42,7.42
6.87,6.87
4.32,4.32
0.55,0.55
-2.19,-2.19
-2.4,-2.4
-0.87,-0.87
0.16,0.16
-0.33,-0.33
-0.81,-0.81
0.22,0.22
2.48,2.48
4.47,4.47
5.45,5.45
6.41,6.41
8.12,8.12
10.06,10.06
10.97,10.97
10.38,10.38
9.55,9.55
10.22,10.22
12.13,12.13
13.52,13.52
13.15,13.15
12.27,12.27
13.16,13.16
15.53,15.53
17.38,17.38
17.46,17.46
16.29,16.29
15.38,15.38
15.47,15.47
14.81,14.81
12.65,12.65
9.01,9.01
6.65,6.65
6.07,6.07
6.98,6.98
7.89,7.89
8.04,8.04
9.19,9.19
11.07,11.07
12.43,12.43
12.04,12.04
10.39,10.39
9.25,9.25
9.88,9.88
11.75,11.75
12.59,12.59
12.18,12.18
11.27,11.27
11.12,11.12
10.47,10.47
7.82,7.82
2.95,2.95
-1.63,-1.63
-3.92,-3.92
-4.44,-4.44
-4.95,-4.95
-5.96,-5.96
-7.46,-7.46
-7.44,-7.44
-6.42,-6.42
-5.91,-5.91
-7.15,-7.15
-8.13,-8.13
-7.35,-7.35
-4.83,-4.83
-2.58,-2.58
-2.35,-2.35
-3.37,-3.37
-4.63,-4.63
-4.63,-4.63
-4.62,-4.62
-5.62,-5.62
-6.86,-6.86
-7.08,-7.08
-5.56,-5.56
-3.54,-3.54
-3.04,-3.04
-3.8,-3.8
-4.05,-4.05
-2.8,-2.8
-1.55,-1.55
-1.57,-1.57
-3.09,-3.09
-4.34,-4.34
-3.84,-3.84
-2.58,-2.58
-2.34,-2.34
-3.35,-3.35
-3.85,-3.85
-2.84,-2.84
-0.84,-0.84
0.14,0.14
-0.64,-0.64
-1.42,-1.42
-0.68,-0.68
0.55,0.55
0.76,0.76
-1.02,-1.02
-3.04,-3.04
-3.29,-3.29
-2.54,-2.54
-1.79,-1.79
-2.55,-2.55
-3.81,-3.81
-3.79,-3.79
-3.29,-3.29
-3.78,-3.78
-6.02,-6.02
-8.49,-8.49
-9.68,-9.68
-9.36,-9.36
-9.55,-9.55
-11.23,-11.23
-13.39,-13.39
-14.03,-14.03
-12.17,-12.17
-10.06,-10.06
-9.23,-9.23
-9.65,-9.65
-9.32,-9.32
-7.49,-7.49
-5.42,-5.42
-4.87,-4.87
-5.33,-5.33
-4.54,-4.54
-1.99,-1.99
0.78,0.78
2.52,2.52
2.75,2.75
3.22,3.22
4.44,4.44
5.4,5.4
4.6,4.6
2.55,2.55
1.28,1.28
2.26,2.26
3.74,3.74
2.95,2.95
-0.34,-0.34
-4.34,-4.34
-6.55,-6.55
-6.24,-6.24
-5.94,-5.94
-6.64,-6.64
-7.83,-7.83
-7.76,-7.76
-6.93,-6.93
-6.87,-6.87
-8.3,-8.3
-9.97,-9.97
-10.12,-10.12
-8.77,-8.77
-7.68,-7.68
-7.85,-7.85
-8.52,-8.52
-8.42,-8.42
-6.83,-6.83
-5.75,-5.75
-5.94,-5.94
-6.36,-6.36
-5.54,-5.54
-3.22,-3.22
-1.17,-1.17
-1.39,-1.39
-3.11,-3.11
-4.06,-4.06
-2.5,-2.5
-0.21,-0.21
1.07,1.07
1.08,1.08
1.59,1.59
3.1,3.1
4.84,4.84
4.57,4.57
2.54,2.54
1.04,1.04
1.3,1.3
3.55,3.55
5.29,5.29
5.51,5.51
5.47,5.47
6.69,6.69
8.39,8.39
8.58,8.58
6.76,6.76
4.46,4.46
3.68,3.68
3.66,3.66
2.63,2.63
-0.13,-0.13
-2.62,-2.62
-3.34,-3.34
-2.05,-2.05
-0.77,-0.77
-0.75,-0.75
-1.24,-1.24
-0.47,-0.47
1.55,1.55
3.04,3.04
2.53,2.53
1.26,1.26
1.01,1.01
2.26,2.26
3.25,3.25
2.23,2.23
0.21,0.21
-0.78,-0.78
0.23,0.23
1.49,1.49
1.73,1.73
0.47,0.47
-0.02,-0.02
1.23,1.23
2.73,2.73
2.46,2.46
0.45,0.45
-1.55,-1.55
-1.78,-1.78
-0.51,-0.51
0.0,0.0
-0.24,-0.24
-0.73,-0.73
0.03,0.03
1.29,1.29
1.03,1.03
-1.22,-1.22
-3.45,-3.45
-3.91,-3.91
-2.37,-2.37
-1.59,-1.59
-2.57,-2.57
-4.04,-4.04
-4.24,-4.24
-2.94,-2.94
-2.4,-2.4
-3.62,-3.62
-5.08,-5.08
-5.52,-5.52
-4.2,-4.2
-2.9,-2.9
-2.86,-2.86
-3.82,-3.82
-3.52,-3.52
-1.72,-1.72
-0.19,-0.19
-0.42,-0.42
-1.9,-1.9
-3.12,-3.12
-2.57,-2.57
-1.53,-1.53
-2.0,-2.0
-3.47,-3.47
-4.67,-4.67
-4.61,-4.61
-4.29,-4.29
-5.23,-5.23
-6.67,-6.67
-7.08,-7.08
-4.99,-4.99
-2.17,-2.17
-1.13,-1.13
-1.85,-1.85
-2.8,-2.8
-1.75,-1.75
0.29,0.29
1.56,1.56
0.82,0.82
0.09,0.09
0.36,0.36
1.63,1.63
1.64,1.64
-0.1,-0.1
-1.82,-1.82
-1.78,-1.78
0.01,0.01
1.54,1.54
1.3,1.3
-0.19,-0.19
-0.67,-0.67
-0.13,-0.13
-0.36,-0.36
-1.33,-1.33
-2.29,-2.29
-1.5,-1.5
0.54,0.54
2.31,2.31
2.32,2.32
0.57,0.57
-0.16,-0.16
0.87,0.87
1.88,1.88
1.64,1.64
0.15,0.15
-0.33,-0.33
0.95,0.95
2.71,2.71
3.21,3.21
2.7,2.7
2.7,2.7
4.2,4.2
5.93,5.93
6.4,6.4
5.61,5.61
5.33,5.33
6.55,6.55
8.51,8.51
9.19,9.19
9.12,9.12
9.8,9.8
12.47,12.47
15.12,15.12
14.74,14.74
11.11,11.11
6.01,6.01
2.46,2.46
0.69,0.69
-0.32,-0.32
-1.31,-1.31
-1.3,-1.3
-0.28,-0.28
0.72,0.72
-0.03,-0.03
-3.28,-3.28
-6.5,-6.5
-7.68,-7.68
-6.61,-6.61
-5.04,-5.04
-5.24,-5.24
-6.43,-6.43
-6.87,-6.87
-6.29,-6.29
-5.73,-5.73
-6.41,-6.41
-7.59,-7.59
-7.26,-7.26
-5.18,-5.18
-2.86,-2.86
-2.57,-2.57
-4.03,-4.03
-4.98,-4.98
-4.67,-4.67
-4.35,-4.35
-5.05,-5.05
-6.98,-6.98
-7.9,-7.9
-6.8,-6.8
-4.47,-4.47
-2.9,-2.9
-2.35,-2.35
-1.81,-1.81
-0.01,-0.01
2.01,2.01
2.27,2.27
0.52,0.52
-1.21,-1.21
-1.18,-1.18
0.36,0.36
0.88,0.88
-0.35,-0.35
-1.33,-1.33
-0.79,-0.79
0.99,0.99
1.51,1.51
0.02,0.02
-1.71,-1.71
-1.92,-1.92
-1.13,-1.13
-0.84,-0.84
-2.06,-2.06
-3.51,-3.51
-2.96,-2.96
-0.4,-0.4
2.13,2.13
2.88,2.88
2.38,2.38
2.39,2.39
3.64,3.64
4.13,4.13
3.12,3.12
1.11,1.11
0.87,0.87
2.89,2.89
5.14,5.14
5.61,5.61
4.33,4.33
3.56,3.56
4.55,4.55
6.28,6.28
6.74,6.74
6.19,6.19
6.9,6.9
9.85,9.85
14.28,14.28
17.66,17.66
18.75,18.75
19.34,19.34
20.67,20.67
23.23,23.23
24.76,24.76
24.53,24.53
24.04,24.04
24.31,24.31
24.57,24.57
23.07,23.07
19.33,19.33
14.88,14.88
11.46,11.46
9.33,9.33
6.46,6.46
2.11,2.11
-2.44,-2.44
-5.2,-5.2
-6.19,-6.19
-7.42,-7.42
-10.63,-10.63
-14.57,-14.57
-16.46,-16.46
-15.84,-15.84
-14.21,-14.21
-13.86,-13.86
-14.25,-14.25
-14.14,-14.14
-12.27,-12.27
-10.92,-10.92
-11.33,-11.33
-12.99,-12.99
-13.13,-13.13
-11.01,-11.01
-7.92,-7.92
-5.85,-5.85
-5.05,-5.05
-3.75,-3.75
-1.72,-1.72
0.05,0.05
-0.2,-0.2
-2.2,-2.2
-4.18,-4.18
-3.89,-3.89
-2.86,-2.86
-3.08,-3.08
-5.05,-5.05
-7.25,-7.25
-7.43,-7.43
-6.36,-6.36
-5.54,-5.54
-6.23,-6.23
-7.17,-7.17
-6.85,-6.85
-5.02,-5.02
-4.22,-4.22
-4.92,-4.92
-6.36,-6.36
-6.29,-6.29
-4.72,-4.72
-3.16,-3.16
-2.86,-2.86
-3.32,-3.32
-3.03,-3.03
-1.23,-1.23
-0.2,-0.2
-1.19,-1.19
-3.41,-3.41
-4.11,-4.11
-2.55,-2.55
-0.26,-0.26
0.51,0.51
-0.23,-0.23
-0.96,-0.96
-0.93,-0.93
-1.15,-1.15
-3.12,-3.12
-5.82,-5.82
-7.5,-7.5
-7.16,-7.16
-6.07,-6.07
-6.49,-6.49
-8.41,-8.41
-10.56,-10.56
-11.18,-11.18
-11.3,-11.3
-12.42,-12.42
-14.77,-14.77
-16.6,-16.6
-16.41,-16.41
-14.97,-14.97
-14.29,-14.29
-15.37,-15.37
-16.68,-16.68
-16.73,-16.73
-15.78,-15.78
-15.33,-15.33
-16.63,-16.63
-17.67,-17.67
-16.45,-16.45
-13.48,-13.48
-11.04,-11.04
-10.38,-10.38
-10.21,-10.21
-8.55,-8.55
-5.15,-5.15
-2.78,-2.78
-3.18,-3.18
-5.33,-5.33
-6.7,-6.7
-6.07,-6.07
-4.93,-4.93
-4.56,-4.56
-4.69,-4.69
-3.57,-3.57
-0.46,-0.46
2.62,2.62
3.68,3.68
2.97,2.97
2.53,2.53
3.58,3.58
4.87,4.87
5.16,5.16
4.19,4.19
3.97,3.97
5.76,5.76
8.28,8.28
9.03,9.03
8.27,8.27
7.51,7.51
8.76,8.76
10.5,10.5
11.22,11.22
10.68,10.68
10.39,10.39
11.86,11.86
14.56,14.56
15.73,15.73
14.89,14.89
13.81,13.81
13.98,13.98
15.65,15.65
16.3,16.3
14.95,14.95
13.1,13.1
13.02,13.02
14.69,14.69
15.59,15.59
14.23,14.23
12.13,12.13
11.3,11.3
12.22,12.22
12.63,12.63
11.04,11.04
7.96,7.96
6.16,6.16
6.87,6.87
9.32,9.32
12.01,12.01
14.91,14.91
18.79,18.79
23.87,23.87
27.66,27.66
27.91,27.91
25.41,25.41
22.92,22.92
22.45,22.45
22.73,22.73
22.0,22.0
19.54,19.54
16.58,16.58
15.16,15.16
14.74,14.74
13.57,13.57
11.17,11.17
9.54,9.54
10.16,10.16
11.53,11.53
11.39,11.39
9.24,9.24
6.62,6.62
5.52,5.52
5.42,5.42
4.83,4.83
2.49,2.49
0.17,0.17
-0.37,-0.37
0.83,0.83
2.03,2.03
1.46,1.46
0.41,0.41
0.61,0.61
1.8,1.8
2.49,2.49
1.42,1.42
-0.39,-0.39
-0.18,-0.18
2.27,2.27
4.71,4.71
5.87,5.87
5.51,5.51
5.91,5.91
7.56,7.56
8.94,8.94
8.3,8.3
6.67,6.67
6.31,6.31
7.69,7.69
9.56,9.56
9.17,9.17
6.28,6.28
3.16,3.16
1.57,1.57
1.24,1.24
0.42,0.42
-1.4,-1.4
-2.45,-2.45
-1.49,-1.49
0.46,0.46
1.15,1.15
-0.67,-0.67
-2.73,-2.73
-3.02,-3.02
-2.05,-2.05
-1.59,-1.59
-2.39,-2.39
-3.42,-3.42
-2.95,-2.95
-1.73,-1.73
-2.53,-2.53
-6.06,-6.06
-11.06,-11.06
-14.52,-14.52
-15.44,-15.44
-15.6,-15.6
-16.5,-16.5
-17.4,-17.4
-16.03,-16.03
-13.18,-13.18
-10.35,-10.35
-9.54,-9.54
-9.99,-9.99
-8.93,-8.93
-6.13,-6.13
-3.36,-3.36
-2.11,-2.11
-2.12,-2.12
-1.64,-1.64
0.35,0.35
2.56,2.56
3.01,3.01
1.7,1.7
0.9,0.9
2.61,2.61
5.06,5.06
6.48,6.48
6.88,6.88
7.53,7.53
9.93,9.93
12.55,12.55
12.4,12.4
9.74,9.74
6.86,6.86
6.0,6.0
6.15,6.15
4.8,4.8
0.96,0.96
-3.6,-3.6
-6.11,-6.11
-6.85,-6.85
-7.83,-7.83
-9.8,-9.8
-12.01,-12.01
-12.19,-12.19
-11.11,-11.11
-10.55,-10.55
-12.24,-12.24
-14.16,-14.16
-14.06,-14.06
-12.21,-12.21
-10.88,-10.88
-11.8,-11.8
-13.72,-13.72
-13.86,-13.86
-11.76,-11.76
-9.17,-9.17
-8.1,-8.1
-7.79,-7.79
-5.98,-5.98
-1.94,-1.94
2.06,2.06
4.03,4.03
3.98,3.98
4.93,4.93
8.37,8.37
12.53,12.53
15.15,15.15
15.74,15.74
16.57,16.57
18.65,18.65
20.95,20.95
21.48,21.48
20.49,20.49
20.02,20.02
21.3,21.3
22.56,22.56
21.56,21.56
17.56,17.56
13.34,13.34
10.67,10.67
9.01,9.01
6.62,6.62
3.25,3.25
0.91,0.91
1.85,1.85
5.27,5.27
8.16,8.16
8.77,8.77
7.88,7.88
7.99,7.99
9.35,9.35
10.45,10.45
9.54,9.54
8.38,8.38
8.98,8.98
11.58,11.58
14.15,14.15
14.69,14.69
14.48,14.48
15.27,15.27
17.79,17.79
19.79,19.79
19.27,19.27
16.76,16.76
15.26,15.26
15.52,15.52
16.28,16.28
15.53,15.53
13.79,13.79
13.3,13.3
14.82,14.82
16.83,16.83
16.56,16.56
13.54,13.54
10.55,10.55
9.84,9.84
10.88,10.88
11.16,11.16
9.93,9.93
7.71,7.71
6.27,6.27
5.33,5.33
2.91,2.91
-1.0,-1.0
-4.87,-4.87
-6.45,-6.45
-6.27,-6.27
-6.09,-6.09
-7.41,-7.41
-8.96,-8.96
-8.75,-8.75
-7.55,-7.55
-6.85,-6.85
-8.15,-8.15
-9.95,-9.95
-9.97,-9.97
-7.75,-7.75
-5.54,-5.54
-5.35,-5.35
-6.66,-6.66
-7.71,-7.71
-7.25,-7.25
-6.55,-6.55
-7.34,-7.34
-9.13,-9.13
-9.91,-9.91
-9.17,-9.17
-7.44,-7.44
-6.47,-6.47
-6.01,-6.01
-4.05,-4.05
-0.62,-0.62
3.04,3.04
4.16,4.16
3.27,3.27
2.14,2.14
2.52,2.52
3.4,3.4
2.77,2.77
0.89,0.89
-0.22,-0.22
1.43,1.43
4.57,4.57
6.67,6.67
6.76,6.76
7.34,7.34
9.92,9.92
14.22,14.22
16.98,16.98
17.71,17.71
17.43,17.43
18.66,18.66
21.12,21.12
22.55,22.55
22.47,22.47
21.38,21.38
22.05,22.05
23.97,23.97
25.11,25.11
23.98,23.98
21.62,21.62
20.77,20.77
21.92,21.92
23.06,23.06
22.45,22.45
21.07,21.07
20.96,20.96
22.6,22.6
24.22,24.22
23.82,23.82
22.17,22.17
21.78,21.78
23.15,23.15
24.99,24.99
24.82,24.82
22.65,22.65
20.48,20.48
19.84,19.84
19.2,19.2
16.56,16.56
11.7,11.7
7.12,7.12
4.34,4.34
2.34,2.34
-1.15,-1.15
-5.61,-5.61
-9.02,-9.02
-9.91,-9.91
-9.78,-9.78
-11.16,-11.16
-15.52,-15.52
-20.84,-20.84
-24.84,-24.84
-28.07,-28.07
-32.27,-32.27
-37.91,-37.91
-43.5,-43.5
-46.54,-46.54
-47.78,-47.78
-50.02,-50.02
-54.22,-54.22
-59.37,-59.37
-62.72,-62.72
-63.03,-63.03
-62.83,-62.83
-63.62,-63.62
-65.13,-65.13
-65.13,-65.13
-63.38,-63.38
-62.62,-62.62
-64.86,-64.86
-68.57,-68.57
-70.74,-70.74
-69.87,-69.87
-68.02,-68.02
-67.41,-67.41
-67.8,-67.8
-66.92,-66.92
-64.03,-64.03
-61.17,-61.17
-60.83,-60.83
-62.48,-62.48
-63.6,-63.6
-61.95,-61.95
-58.81,-58.81
-56.45,-56.45
-55.59,-55.59
-53.98,-53.98
-50.63,-50.63
-46.3,-46.3
-43.76,-43.76
-43.48,-43.48
-43.2,-43.2
-40.91,-40.91
-37.13,-37.13
-34.64,-34.64
-34.41,-34.41
-34.68,-34.68
-33.2,-33.2
-30.47,-30.47
-29.51,-29.51
-31.8,-31.8
-35.33,-35.33
-38.05,-38.05
-39.26,-39.26
-40.2,-40.2
-42.12,-42.12
-43.52,-43.52
-41.89,-41.89
-37.02,-37.02
-32.45,-32.45
-30.91,-30.91
-31.38,-31.38
-30.84,-30.84
-28.3,-28.3
-25.29,-25.29
-24.04,-24.04
-23.3,-23.3
-21.07,-21.07
-16.6,-16.6
-12.42,-12.42
-11.78,-11.78
-13.89,-13.89
-15.73,-15.73
-14.8,-14.8
-12.63,-12.63
